,all star,death date,death year,experience,first year,games,last year,link,name
7372,0,2005-10-19,2005,5,1940,80,1947,/players/c/carpebo01.shtml,Bob Carpenter
7373,4,2005-05-26,2005,10,1950,1325,1959,/players/c/carrach01.shtml,Chico Carrasquel
7374,0,2005-09-17,2005,12,1961,1362,1972,/players/c/clenddo01.shtml,Donn Clendenon
7375,0,2005-10-01,2005,1,1943,4,1943,/players/c/clydeto01.shtml,Tom Clyde
7376,1,2005-11-16,2005,8,1950,251,1957,/players/c/consusa01.shtml,Sandy Consuegra
7377,0,2005-07-30,2005,2,1931,14,1932,/players/c/cunnira01.shtml,Ray Cunningham
7378,0,2005-07-23,2005,1,1945,76,1945,/players/d/danieto01.shtml,Tony Daniels
7379,0,2005-06-12,2005,2,1952,67,1953,/players/d/davisbr01.shtml,Brandy Davis
7380,1,2005-06-27,2005,8,1966,646,1973,/players/d/dietzdi01.shtml,Dick Dietz
7381,0,2005-11-24,2005,2,1947,4,1949,/players/d/doziebu01.shtml,Buzz Dozier
7382,0,2005-10-03,2005,2,2001,23,2002,/players/e/encarma01.shtml,Mario Encarnacion
7383,0,2005-01-10,2005,2,1947,25,1950,/players/f/fineto01.shtml,Tommy Fine
7384,0,2005-03-06,2005,3,1944,169,1950,/players/g/gardeda01.shtml,Danny Gardella
7385,0,2005-05-06,2005,1,1947,27,1947,/players/g/gebripe01.shtml,Pete Gebrian
7386,0,2005-04-08,2005,7,1945,189,1955,/players/g/getteal01.shtml,Al Gettel
7387,0,2005-08-02,2005,2,1957,61,1958,/players/g/graffmi01.shtml,Milt Graff
7388,0,2005-05-10,2005,4,1956,107,1959,/players/g/griggha01.shtml,Hal Griggs
7389,1,2005-09-19,2005,10,1946,356,1959,/players/g/grissma01.shtml,Marv Grissom
7390,0,2005-01-22,2005,4,1967,223,1971,/players/g/gutiece01.shtml,Cesar Gutierrez
7391,0,2005-03-10,2005,3,1958,171,1960,/players/h/hadleke01.shtml,Kent Hadley
7392,0,2005-12-21,2005,12,1968,710,1979,/players/h/hendrel01.shtml,Elrod Hendricks
7393,0,2005-04-28,2005,3,1958,300,1961,/players/h/herrepa01.shtml,Pancho Herrera
7394,0,2005-08-30,2005,1,1946,2,1946,/players/h/hodkeel01.shtml,Eli Hodkey
7395,0,2005-08-05,2005,3,1952,25,1954,/players/h/hogueca01.shtml,Cal Hogue
7396,0,2005-03-13,2005,10,1950,653,1961,/players/h/housefr03.shtml,Frank House
7397,0,2005-02-22,2005,1,1937,76,1937,/players/h/huffmbe01.shtml,Ben Huffman
7398,0,2005-02-11,2005,1,1941,7,1941,/players/j/johnsra02.shtml,Rankin Johnson
7399,0,2005-05-10,2005,3,1944,42,1946,/players/j/johnsvi01.shtml,Vic Johnson
7400,1,2005-10-02,2005,15,1967,1385,1981,/players/k/kellypa01.shtml,Pat Kelly
7401,0,2005-04-07,2005,16,1939,1484,1957,/players/k/kennebo01.shtml,Bob Kennedy
7402,0,2005-10-08,2005,1,1936,3,1936,/players/l/larsesw01.shtml,Swede Larsen
7403,0,2005-02-25,2005,1,1965,34,1965,/players/l/lejohdo01.shtml,Don LeJohn
7404,0,2005-06-14,2005,3,1954,38,1957,/players/l/lennobo01.shtml,Bob Lennon
7405,2,2005-10-30,2005,19,1928,1950,1947,/players/l/lopezal01.shtml,Al Lopez
7406,0,2005-01-09,2005,3,1958,52,1960,/players/m/mabebo01.shtml,Bob Mabe
7407,0,2005-03-02,2005,13,1979,394,1991,/players/m/mahleri01.shtml,Rick Mahler
7408,0,2005-11-25,2005,1,1950,2,1950,/players/m/mallema01.shtml,Mal Mallette
7409,0,2005-08-08,2005,9,1944,304,1957,/players/m/mauchge01.shtml,Gene Mauch
7410,0,2005-03-01,2005,1,1949,1,1949,/players/m/mavisbo01.shtml,Bob Mavis
7411,0,2005-04-08,2005,14,1944,1042,1958,/players/m/miksied01.shtml,Eddie Miksis
7412,1,2005-06-30,2005,8,1936,208,1946,/players/m/milnaal01.shtml,Al Milnar
7413,0,2005-12-03,2005,4,1955,50,1962,/players/m/moforhe01.shtml,Herb Moford
7414,0,2005-10-19,2005,2,1954,37,1955,/players/m/mroziro01.shtml,Ron Mrozinski
7415,0,2005-10-12,2005,4,1939,52,1944,/players/n/naymimi01.shtml,Mike Naymick
7416,0,2005-08-01,2005,2,1949,19,1951,/players/n/nielsmi01.shtml,Milt Nielsen
7417,4,2005-07-13,2005,13,1937,1209,1954,/players/o/owenmi01.shtml,Mickey Owen
7418,0,2005-07-17,2005,5,1949,30,1955,/players/p/pearcji01.shtml,Jim Pearce
7419,0,2005-07-06,2005,1,1948,3,1948,/players/p/portoal01.shtml,Al Porto
7420,6,2005-11-29,2005,12,1954,1627,1965,/players/p/powervi01.shtml,Vic Power
7421,2,2005-03-16,2005,7,1962,381,1969,/players/r/radatdi01.shtml,Dick Radatz
7422,0,2005-05-26,2005,9,1965,281,1974,/players/r/rayji01.shtml,Jim Ray
7423,0,2005-12-05,2005,1,1952,15,1952,/players/r/reedbi01.shtml,Billy Reed
7424,0,2005-12-24,2005,3,1943,129,1945,/players/r/rescixa01.shtml,Xavier Rescigno
7425,0,2005-10-15,2005,1,1963,26,1963,/players/r/rowedo01.shtml,Don Rowe
7426,1,2005-03-26,2005,6,1939,122,1946,/players/r/russoma01.shtml,Marius Russo
7427,0,2005-02-04,2005,5,1981,0,1985,/players/s/sanchlu01.shtml,Luis Sanchez
7428,0,2005-01-04,2005,3,1940,47,1946,/players/s/sanfoja01.shtml,Jack Sanford
7429,0,2005-06-15,2005,5,1965,99,1970,/players/s/sembeca01.shtml,Carroll Sembera
7430,0,2005-07-17,2005,1,1945,82,1945,/players/s/sipekdi01.shtml,Dick Sipek
7431,0,2005-09-24,2005,7,1950,271,1956,/players/s/smithfr06.shtml,Frank Smith
7432,0,2005-12-30,2005,1,1931,12,1931,/players/s/stevebo01.shtml,Bobby Stevens
7433,0,2005-05-06,2005,4,1934,49,1938,/players/s/stinele01.shtml,Lee Stine
7434,0,2005-09-22,2005,1,1945,11,1945,/players/u/ulisnmi01.shtml,Mike Ulicny
7435,0,2005-12-03,2005,1,1944,1,1944,/players/v/valdero01.shtml,Roy Valdes
7436,0,2005-01-21,2005,2,1954,46,1955,/players/v/valenco01.shtml,Corky Valentine
7437,1,2005-01-31,2005,9,1942,246,1950,/players/v/voisebi01.shtml,Bill Voiselle
7438,0,2005-06-04,2005,1,1936,1,1936,/players/w/weafeke01.shtml,Ken Weafer
7439,0,2005-10-15,2005,5,1947,114,1952,/players/w/widmaal01.shtml,Al Widmar
7440,0,2005-04-23,2005,11,1959,405,1970,/players/w/wilsoea01.shtml,Earl Wilson
7441,0,2005-03-25,2005,3,1957,16,1961,/players/z/zupofr01.shtml,Frank Zupo
7442,0,2006-02-19,2006,1,1952,1,1952,/players/a/abernbi01.shtml,Bill Abernathie
7443,1,2006-02-26,2006,6,1941,302,1946,/players/a/adamsac01.shtml,Ace Adams
7444,0,2006-08-04,2006,10,1933,356,1942,/players/a/aukerel01.shtml,Elden Auker
7445,0,2006-04-13,2006,7,1940,263,1949,/players/b/bakerbi01.shtml,Bill Baker
7446,0,2006-09-17,2006,4,1947,69,1950,/players/b/bantaja01.shtml,Jack Banta
7447,0,2006-04-30,2006,1,1945,24,1945,/players/b/bartoda01.shtml,Dave Bartosch
7448,0,2006-09-02,2006,1,1977,15,1977,/players/b/bernavi01.shtml,Victor Bernal
7449,0,2006-12-31,2006,4,1960,415,1963,/players/b/breedma01.shtml,Marv Breeding
7450,1,2006-12-26,2006,6,1984,449,1989,/players/b/brownch02.shtml,Chris Brown
7451,0,2006-11-28,2006,3,1950,91,1954,/players/c/caldesa01.shtml,Sam Calderone
7452,4,2006-10-12,2006,16,1958,1886,1973,/players/c/callijo01.shtml,Johnny Callison
7453,0,2006-06-22,2006,6,1941,204,1950,/players/c/campbpa01.shtml,Paul Campbell
7454,0,2006-01-28,2006,3,1951,71,1953,/players/c/campofr01.shtml,Frank Campos
7455,0,2006-12-23,2006,1,1931,2,1931,/players/c/carteso01.shtml,Sol Carter
7456,1,2006-12-22,2006,11,1938,1368,1951,/players/c/chapmsa01.shtml,Sam Chapman
7457,0,2006-01-08,2006,2,1937,52,1938,/players/c/connome01.shtml,Merv Connors
7458,0,2006-10-16,2006,3,1960,129,1966,/players/c/curryto01.shtml,Tony Curry
7459,0,2006-09-02,2006,1,1956,5,1956,/players/d/dahlkje01.shtml,Jerry Dahlke
7460,0,2006-09-01,2006,4,1965,114,1968,/players/d/davidte01.shtml,Ted Davidson
7461,0,2006-01-05,2006,1,1935,2,1935,/players/d/dedearo01.shtml,Rod Dedeaux
7462,0,2006-11-09,2006,1,1943,4,1943,/players/d/delsaga01.shtml,Garton Del Savio
7463,0,2006-05-04,2006,10,1948,822,1960,/players/d/delsiji01.shtml,Jim Delsing
7464,0,2006-08-05,2006,1,1951,3,1951,/players/d/dempsco01.shtml,Con Dempsey
7465,1,2006-11-22,2006,11,1967,252,1977,/players/d/dobsopa01.shtml,Pat Dobson
7466,0,2006-06-10,2006,17,1956,591,1972,/players/d/drabomo01.shtml,Moe Drabowsky
7467,0,2006-06-25,2006,1,1943,9,1943,/players/e/eyricge01.shtml,George Eyrich
7468,0,2006-04-13,2006,1,1934,1,1934,/players/f/fehridu01.shtml,Dutch Fehring
7469,0,2006-07-10,2006,1,1948,15,1948,/players/f/fleitan01.shtml,Angel Fleitas
7470,0,2006-06-04,2006,6,1940,124,1946,/players/f/flemibi01.shtml,Bill Fleming
7471,0,2006-02-21,2006,2,1959,34,1960,/players/f/freemma01.shtml,Mark Freeman
7472,0,2006-01-28,2006,1,1942,13,1942,/players/g/gallest01.shtml,Stan Galle
7473,0,2006-09-10,2006,1,1945,16,1945,/players/g/gardeal01.shtml,Al Gardella
7474,0,2006-10-26,2006,2,1966,6,1967,/players/g/grahabi02.shtml,Bill Graham
7475,0,2006-07-15,2006,3,1930,72,1932,/players/g/groskho01.shtml,Howdy Groskloss
7476,0,2006-07-04,2006,1,1941,1,1941,/players/h/hajduch01.shtml,Chet Hajduk
7477,0,2006-12-12,2006,4,1943,508,1946,/players/h/hallir01.shtml,Irv Hall
7478,0,2006-11-02,2006,2,1944,146,1945,/players/h/haywore01.shtml,Red Hayworth
7479,0,2006-10-02,2006,3,1960,177,1962,/players/h/heistal01.shtml,Al Heist
7480,0,2006-04-09,2006,9,1942,703,1953,/players/h/hitchbi01.shtml,Billy Hitchcock
7481,1,2006-04-28,2006,12,1980,232,1996,/players/h/howest01.shtml,Steve Howe
7482,0,2006-05-07,2006,2,1968,35,1969,/players/j/jamesje01.shtml,Jeff James
7483,1,2006-06-20,2006,9,1943,964,1953,/players/j/johnsbi03.shtml,Billy Johnson
7484,0,2006-06-04,2006,4,1988,97,1991,/players/j/jonesro02.shtml,Ron Jones
7485,0,2006-06-19,2006,2,1952,3,1953,/players/k/kellnwa01.shtml,Walt Kellner
7486,1,2006-11-07,2006,9,1943,1067,1951,/players/k/kerrbu01.shtml,Buddy Kerr
7487,0,2006-03-29,2006,3,1953,55,1955,/players/k/kippeth01.shtml,Thornton Kipper
7488,0,2006-12-03,2006,11,1952,821,1963,/players/k/klausbi01.shtml,Billy Klaus
7489,0,2006-09-27,2006,8,1958,578,1965,/players/k/koppejo01.shtml,Joe Koppe
7490,0,2006-09-27,2006,7,1973,496,1979,/players/k/kusiccr01.shtml,Craig Kusick
7491,2,2006-05-14,2006,12,1950,1010,1963,/players/l/lemonji01.shtml,Jim Lemon
7492,0,2006-10-11,2006,9,1997,137,2006,/players/l/lidleco01.shtml,Cory Lidle
7493,0,2006-01-01,2006,14,1965,387,1978,/players/l/lindbpa01.shtml,Paul Lindblad
7494,0,2006-04-03,2006,1,1954,31,1954,/players/l/lintro01.shtml,Royce Lint
7495,0,2006-06-01,2006,2,1949,86,1950,/players/m/maloned01.shtml,Eddie Malone
7496,0,2006-10-26,2006,7,1949,465,1956,/players/m/marshfr01.shtml,Fred Marsh
7497,0,2006-01-24,2006,7,1988,465,1995,/players/m/martica02.shtml,Carlos Martinez
7498,1,2006-11-27,2006,9,1936,834,1948,/players/m/mayoed01.shtml,Eddie Mayo
7499,0,2006-03-12,2006,1,1944,5,1944,/players/m/metziwi01.shtml,William Metzig
7500,0,2006-11-29,2006,9,1964,364,1972,/players/m/mikkepe01.shtml,Pete Mikkelsen
7501,0,2006-03-28,2006,10,1946,265,1956,/players/m/minnepa01.shtml,Paul Minner
7502,0,2006-01-17,2006,5,1957,132,1961,/players/m/morehse01.shtml,Seth Morehead
7503,0,2006-01-14,2006,7,1961,451,1969,/players/m/mortobu01.shtml,Bubba Morton
7504,0,2006-09-07,2006,1,1950,8,1950,/players/m/muellgo01.shtml,Gordie Mueller
7505,0,2006-10-08,2006,10,1963,564,1974,/players/m/murreiv01.shtml,Ivan Murrell
7506,0,2006-10-31,2006,9,1949,620,1961,/players/n/nelsoro01.shtml,Rocky Nelson
7507,1,2006-10-27,2006,22,1967,646,1988,/players/n/niekrjo01.shtml,Joe Niekro
7508,0,2006-12-03,2006,2,1955,188,1956,/players/o/oraveer01.shtml,Ernie Oravetz
7509,0,2006-04-09,2006,10,1937,650,1949,/players/o/outlaji01.shtml,Jimmy Outlaw
7510,0,2006-10-11,2006,8,1946,563,1954,/players/p/pellaed01.shtml,Eddie Pellagrini
7511,0,2006-05-03,2006,1,1954,5,1954,/players/p/pensopa01.shtml,Paul Penson
7512,0,2006-09-19,2006,2,1955,13,1957,/players/p/peterbu01.shtml,Buddy Peterson
7513,0,2006-04-01,2006,1,1950,13,1950,/players/p/pierrbi01.shtml,Bill Pierro
7514,0,2006-03-01,2006,2,1941,15,1947,/players/p/poolera01.shtml,Ray Poole
7515,10,2006-03-06,2006,12,1984,1783,1995,/players/p/puckeki01.shtml,Kirby Puckett
7516,0,2006-04-23,2006,1,1954,3,1954,/players/q/queenbi01.shtml,Billy Queen
7517,0,2006-10-24,2006,1,1936,33,1936,/players/r/radtkja01.shtml,Jack Radtke
7518,0,2006-01-17,2006,2,1939,84,1942,/players/r/repasbo01.shtml,Bob Repass
7519,0,2006-08-08,2006,2,1949,93,1951,/players/r/restedi01.shtml,Dino Restelli
7520,3,2006-11-07,2006,11,1942,433,1955,/players/s/sainjo01.shtml,Johnny Sain
7521,0,2006-12-17,2006,11,1958,416,1968,/players/s/sherrla01.shtml,Larry Sherry
7522,0,2006-04-24,2006,13,1939,1016,1954,/players/s/sistisi01.shtml,Sibby Sisti
7523,0,2006-01-16,2006,9,1963,691,1971,/players/s/smithwi02.shtml,Willie Smith
7524,0,2006-11-14,2006,13,1941,1421,1955,/players/s/suderpe01.shtml,Pete Suder
7525,0,2006-04-26,2006,6,1989,4,1994,/players/s/swanru01.shtml,Russ Swan
7526,0,2006-08-24,2006,6,1939,185,1947,/players/t/thompju01.shtml,Gene Thompson
7527,3,2006-12-16,2006,12,1933,1328,1947,/players/t/travice01.shtml,Cecil Travis
7528,0,2006-06-26,2006,3,1957,76,1959,/players/u/urbanja01.shtml,Jack Urban
7529,0,2006-12-08,2006,10,1984,1038,1993,/players/u/uribejo01.shtml,Jose Uribe
7530,0,2006-10-02,2006,10,1942,685,1954,/players/v/vollmcl01.shtml,Clyde Vollmer
7531,0,2006-02-01,2006,8,1936,171,1946,/players/w/wadeja01.shtml,Jake Wade
7532,0,2006-08-31,2006,6,1938,103,1946,/players/w/wagnech01.shtml,Charlie Wagner
7533,0,2006-06-23,2006,2,1942,80,1946,/players/w/wellsle01.shtml,Leo Wells
7534,0,2006-08-12,2006,2,1947,94,1948,/players/w/wooteju01.shtml,Junior Wooten
7535,0,2006-06-24,2006,1,1944,4,1944,/players/z/zachach01.shtml,Chink Zachary
7536,0,2007-04-06,2007,2,1946,50,1947,/players/b/bahred01.shtml,Ed Bahr
7537,6,2007-03-23,2007,14,1953,1212,1966,/players/b/baileed01.shtml,Ed Bailey
7538,2,2007-02-04,2007,15,1960,416,1974,/players/b/barbest01.shtml,Steve Barber
7539,3,2007-02-09,2007,14,1948,1544,1961,/players/b/bauerha01.shtml,Hank Bauer
7540,0,2007-12-25,2007,10,1963,393,1973,/players/b/beaucji01.shtml,Jim Beauchamp
7541,3,2007-06-23,2007,13,1991,579,2004,/players/b/beckro01.shtml,Rod Beck
7542,0,2007-02-01,2007,11,1934,561,1945,/players/b/berrera01.shtml,Ray Berres
7543,0,2007-04-29,2007,2,1933,30,1934,/players/b/bocekmi01.shtml,Milt Bocek
7544,0,2007-06-04,2007,16,1955,1725,1971,/players/b/boyercl02.shtml,Clete Boyer
7545,0,2007-10-14,2007,1,1961,1,1961,/players/b/bruckfr01.shtml,Fred Bruckbauer
7546,3,2007-02-06,2007,18,1950,666,1967,/players/b/burdele01.shtml,Lew Burdette
7547,1,2007-12-20,2007,13,1943,377,1957,/players/b/byrneto01.shtml,Tommy Byrne
7548,0,2007-01-09,2007,1,1983,0,1983,/players/c/callabe01.shtml,Ben Callahan
7549,0,2007-12-26,2007,1,1942,16,1942,/players/c/castiji01.shtml,Jim Castiglia
7550,0,2007-07-22,2007,2,2001,44,2002,/players/c/coolbmi01.shtml,Mike Coolbaugh
7551,0,2007-07-23,2007,1,1946,1,1946,/players/d/davisot01.shtml,Otis Davis
7552,0,2007-03-22,2007,2,1965,79,1966,/players/d/dennido01.shtml,Don Dennis
7553,0,2007-02-15,2007,1,1974,2,1974,/players/e/enyarte01.shtml,Terry Enyart
7554,0,2007-01-29,2007,9,1954,362,1964,/players/f/fowlear01.shtml,Art Fowler
7555,0,2007-10-14,2007,5,1949,208,1956,/players/f/frienow01.shtml,Owen Friend
7556,0,2007-08-16,2007,1,1954,39,1954,/players/g/garcich01.shtml,Chico Garcia
7557,0,2007-08-03,2007,1,1946,10,1946,/players/g/griffle01.shtml,Lee Griffeth
7558,0,2007-02-15,2007,1,1940,1,1940,/players/h/hanckbu01.shtml,Buddy Hancken
7559,0,2007-04-29,2007,6,2002,97,2007,/players/h/hancojo01.shtml,Josh Hancock
7560,0,2007-09-22,2007,1,1941,15,1941,/players/h/harmabi01.shtml,Bill Harman
7561,0,2007-08-23,2007,1,1951,3,1951,/players/h/herrebo01.shtml,Bobby Herrera
7562,0,2007-05-13,2007,1,1971,80,1971,/players/h/hodgego01.shtml,Gomer Hodge
7563,0,2007-08-30,2007,12,1948,918,1959,/players/j/jeffcha01.shtml,Hal Jeffcoat
7564,0,2007-02-21,2007,3,1960,48,1962,/players/j/jonessh02.shtml,Sherman Jones
7565,0,2007-01-23,2007,1,1965,5,1965,/players/j/joycedi01.shtml,Dick Joyce
7566,0,2007-11-23,2007,7,2001,49,2007,/players/k/kennejo04.shtml,Joe Kennedy
7567,0,2007-01-01,2007,5,1938,558,1942,/players/k/koyer01.shtml,Ernie Koy
7568,0,2007-09-06,2007,3,1948,285,1950,/players/k/kozaral01.shtml,Al Kozar
7569,0,2007-09-12,2007,10,1946,200,1956,/players/k/kretllo01.shtml,Lou Kretlow
7570,0,2007-04-10,2007,7,1949,569,1955,/players/k/kryhodi01.shtml,Dick Kryhoski
7571,2,2007-03-02,2007,13,1950,514,1962,/players/l/labincl01.shtml,Clem Labine
7572,0,2007-12-21,2007,7,1962,285,1968,/players/l/lamabja01.shtml,Jack Lamabe
7573,2,2007-01-30,2007,14,1938,328,1953,/players/l/laniema01.shtml,Max Lanier
7574,2,2007-03-12,2007,6,1958,667,1963,/players/l/larkeno01.shtml,Norm Larker
7575,0,2007-01-19,2007,4,1938,75,1944,/players/l/lefebbi01.shtml,Bill LeFebvre
7576,0,2007-04-01,2007,2,1951,209,1954,/players/l/limmelo01.shtml,Lou Limmer
7577,0,2007-03-10,2007,2,1945,8,1946,/players/l/lopatar01.shtml,Art Lopatka
7578,0,2007-03-07,2007,1,1936,21,1936,/players/m/mailhem01.shtml,Emil Mailho
7579,0,2007-02-20,2007,5,1943,48,1949,/players/m/mallobo01.shtml,Bob Malloy
7580,0,2007-08-04,2007,4,1944,337,1947,/players/m/mancufr01.shtml,Frank Mancuso
7581,0,2007-07-19,2007,3,1952,45,1956,/players/m/mangaji01.shtml,Jim Mangan
7582,0,2007-11-28,2007,1,1953,40,1953,/players/m/marqubo01.shtml,Bob Marquis
7583,0,2007-04-15,2007,1,1941,1,1941,/players/m/marshch01.shtml,Chip Marshall
7584,0,2007-12-14,2007,4,1946,73,1950,/players/m/marshcu01.shtml,Cuddles Marshall
7585,0,2007-03-08,2007,7,1962,436,1972,/players/m/martima01.shtml,Marty Martinez
7586,0,2007-07-18,2007,5,1962,124,1968,/players/m/mcfaror01.shtml,Orlando McFarlane
7587,0,2007-04-27,2007,1,1938,6,1938,/players/m/mcleora01.shtml,Ralph McLeod
7588,0,2007-07-16,2007,1,1945,1,1945,/players/m/mcnabca01.shtml,Carl McNabb
7589,0,2007-04-23,2007,4,1948,102,1951,/players/m/meekssa01.shtml,Sammy Meeks
7590,0,2007-08-13,2007,4,1943,26,1947,/players/m/milleox01.shtml,Ox Miller
7591,0,2007-01-03,2007,2,1953,61,1954,/players/m/millibo01.shtml,Bob Milliken
7592,0,2007-08-01,2007,2,1936,10,1939,/players/n/naktepe01.shtml,Pete Naktenis
7593,0,2007-10-23,2007,2,1952,10,1954,/players/n/nichodo01.shtml,Don Nicholas
7594,0,2007-10-04,2007,9,1960,296,1969,/players/n/nottedo01.shtml,Don Nottebart
7595,2,2007-11-15,2007,16,1944,555,1966,/players/n/nuxhajo01.shtml,Joe Nuxhall
7596,0,2007-03-03,2007,10,1959,786,1969,/players/o/olivege01.shtml,Gene Oliver
7597,0,2007-02-04,2007,5,1953,103,1960,/players/p/pisonji01.shtml,Jim Pisoni
7598,0,2007-02-18,2007,1,1945,29,1945,/players/r/reynoda01.shtml,Danny Reynolds
7599,5,2007-08-13,2007,13,1941,1661,1956,/players/r/rizzuph01.shtml,Phil Rizzuto
7600,0,2007-07-29,2007,16,1966,1472,1983,/players/r/robinbi02.shtml,Bill Robinson
7601,0,2007-01-20,2007,13,1974,186,1986,/players/r/ruhleve01.shtml,Vern Ruhle
7602,0,2007-10-17,2007,1,1947,12,1947,/players/r/rutnemi01.shtml,Mickey Rutner
7603,0,2007-08-17,2007,1,1945,2,1945,/players/s/sandede01.shtml,Dee Sanders
7604,0,2007-03-22,2007,7,1952,194,1959,/players/s/schmiwi01.shtml,Willard Schmidt
7605,0,2007-11-27,2007,1,1944,5,1944,/players/s/smyrecl01.shtml,Clancy Smyres
7606,0,2007-10-03,2007,5,1952,73,1956,/players/s/stewabu02.shtml,Bunky Stewart
7607,0,2007-07-22,2007,3,1930,85,1933,/players/s/stilero01.shtml,Rollie Stiles
7608,0,2007-03-10,2007,6,1940,420,1948,/players/s/sturgbo01.shtml,Bobby Sturgeon
7609,0,2007-09-20,2007,6,1942,605,1949,/players/s/sullijo06.shtml,John Sullivan
7610,0,2007-03-08,2007,10,1970,277,1981,/players/v/vukovjo01.shtml,John Vukovich
7611,0,2007-05-17,2007,12,1946,347,1958,/players/w/wightbi01.shtml,Bill Wight
7612,0,2007-04-28,2007,2,1951,51,1952,/players/w/wilsoar03.shtml,Archie Wilson
7613,0,2007-02-20,2007,4,1957,126,1960,/players/w/wiseca01.shtml,Casey Wise
7614,0,2007-11-22,2007,6,1948,342,1953,/players/w/woodke01.shtml,Ken Wood
7615,0,2007-11-23,2007,1,1971,24,1971,/players/y/yatesal01.shtml,Al Yates
7616,0,2008-03-08,2008,2,1958,95,1959,/players/a/alvaros01.shtml,Ossie Alvarez
7617,0,2008-09-19,2008,1,1946,15,1946,/players/a/andreer01.shtml,Ernie Andres
7618,0,2008-10-25,2008,2,1973,22,1975,/players/b/batisra01.shtml,Rafael Batista
7619,1,2008-09-30,2008,15,1961,1846,1975,/players/b/brinked01.shtml,Ed Brinkman
7620,0,2008-11-24,2008,2,1954,104,1962,/players/b/burgeto01.shtml,Tom Burgess
7621,0,2008-06-15,2008,11,1958,332,1968,/players/b/buzhajo01.shtml,John Buzhardt
7622,0,2008-01-14,2008,14,1957,416,1970,/players/c/cardwdo01.shtml,Don Cardwell
7623,0,2008-01-22,2008,3,1971,13,1974,/players/c/clemola01.shtml,Lance Clemons
7624,0,2008-03-27,2008,10,1953,603,1962,/players/c/consobi01.shtml,Billy Consolo
7625,0,2008-10-21,2008,1,1952,7,1952,/players/c/crawfja01.shtml,Jake Crawford
7626,0,2008-04-04,2008,2,1969,53,1970,/players/c/crideje01.shtml,Jerry Crider
7627,0,2008-09-02,2008,6,1978,543,1984,/players/c/cruzto02.shtml,Todd Cruz
7628,0,2008-10-07,2008,11,1967,242,1977,/players/d/dalcabr01.shtml,Bruce Dal Canton
7629,0,2008-01-01,2008,1,1957,1,1957,/players/d/daniech02.shtml,Chuck Daniel
7630,0,2008-03-06,2008,2,1943,8,1944,/players/d/donahde01.shtml,Deacon Donahue
7631,0,2008-07-09,2008,1,1959,15,1959,/players/e/eaddydo01.shtml,Don Eaddy
7632,1,2008-12-19,2008,12,1968,292,1979,/players/e/ellisdo01.shtml,Dock Ellis
7633,0,2008-02-14,2008,1,1953,18,1953,/players/e/erickha02.shtml,Hal Erickson
7634,0,2008-05-23,2008,1,1944,9,1944,/players/f/fergubo02.shtml,Bob Ferguson
7635,0,2008-09-25,2008,1,1940,7,1940,/players/f/filesa01.shtml,Sam File
7636,0,2008-10-11,2008,7,1993,99,2001,/players/f/fosteke01.shtml,Kevin Foster
7637,0,2008-03-21,2008,3,1970,337,1972,/players/f/fostero01.shtml,Roy Foster
7638,0,2008-06-27,2008,1,1952,2,1952,/players/g/garboal01.shtml,Alex Garbowski
7639,0,2008-07-27,2008,6,1967,264,1972,/players/g/gibsoru01.shtml,Russ Gibson
7640,0,2008-08-12,2008,2,1937,2,1938,/players/g/gickge01.shtml,George Gick
7641,0,2008-10-27,2008,1,1960,4,1960,/players/g/goetzjo01.shtml,John Goetz
7642,0,2008-05-25,2008,6,1997,66,2006,/players/g/gonzaje01.shtml,Geremi Gonzalez
7643,0,2008-04-12,2008,1,1948,8,1948,/players/g/goodwji01.shtml,Jim Goodwin
7644,0,2008-07-04,2008,10,1960,389,1969,/players/g/gotayju01.shtml,Julio Gotay
7645,1,2008-11-25,2008,10,1936,267,1952,/players/g/gumpera01.shtml,Randy Gumpert
7646,0,2008-09-07,2008,12,1936,1151,1948,/players/g/guttedo01.shtml,Don Gutteridge
7647,0,2008-05-20,2008,2,1940,39,1941,/players/h/hashhe01.shtml,Herb Hash
7648,0,2008-05-30,2008,1,1942,7,1942,/players/h/hoffmra01.shtml,Ray Hoffman
7649,2,2008-04-14,2008,11,1942,1320,1952,/players/h/holmeto01.shtml,Tommy Holmes
7650,0,2008-05-05,2008,1,1952,1,1952,/players/h/howeca01.shtml,Cal Howe
7651,2,2008-10-10,2008,12,1940,383,1954,/players/h/hudsosi01.shtml,Sid Hudson
7652,0,2008-01-27,2008,1,1961,29,1961,/players/h/huntke02.shtml,Ken Hunt
7653,0,2008-07-06,2008,7,1954,196,1960,/players/j/jacksro01.shtml,Ron Jackson
7654,0,2008-10-12,2008,1,1974,4,1974,/players/j/jimenju01.shtml,Juan Jimenez
7655,0,2008-04-27,2008,3,1940,50,1942,/players/j/johnsar02.shtml,Art Johnson
7656,0,2008-03-15,2008,2,1951,8,1952,/players/j/jordani01.shtml,Niles Jordan
7657,0,2008-10-27,2008,3,1940,54,1944,/players/l/levyed01.shtml,Ed Levy
7658,0,2008-08-27,2008,1,1960,2,1960,/players/l/lindbem01.shtml,Em Lindbeck
7659,0,2008-02-10,2008,6,1938,405,1946,/players/l/lodigda01.shtml,Dario Lodigiani
7660,0,2008-10-20,2008,1,1951,14,1951,/players/l/lutzjo01.shtml,Joe Lutz
7661,0,2008-04-08,2008,1,1941,1,1941,/players/l/lyonshe01.shtml,Hersh Lyons
